,3248,8922,2148,7833,2459,4813,3624,3823,2438,3311,2788,2489,6668,4749,3773,3727,2402,6778,8925,4563,3840,3796,4747,6656,7725,2122,3747,3237,3853,2492,6721,8767,2352,3785,9381,2351,2175,6161,2355,8998,2497,3850,6255,2478,6670,3734,8912,8914,4566,2123,4564,2155,2133,7311,3372,3632,3387,3629,2150,3731,3812,3325,3736,3319,3744,4751,3810,3778,7829,3745,4320,2160,3788,2174,4308,3063,6667,3826,2345,2463,2926,3827,1711,3712,9399,9204,4770,3393,3092,3071,2375,2338,2385,2399,4565,4974,2151,3343,3251,3245,2356,3782,2397,2379,3628,3787,4794,3620,2404,3742,3786,3067,2178,3347,2342,3772,3793,3093,4571,3783,8426,2393,3751,8945,3723,2766,3722,8992,2409,3622,3328,3394,2128,3831,3021,4809,2491,4766,2477,2464,3041,3623,9514,2929,7717,8789,3726,9445,2405,8929,2468,3753,3627,6836,3843,2159,2418,3053,3060,3756,6264,2652,2121,4744,2451,3815,4824,2370,2369,7853,2158,3031,3856,6786,2183,3825,2403,6672,2798,4839
Aug-07,,112000,120000,79500,169000,277000,,253000,105000,38300,59700,63700,372000,57,88000,141000,361,95700,26330,586000,393000,87100,356000,127000,71900,119000,42250,94000,59400,363000,66500,123000,48200,128000,1215,45450,,193000,20670,277000,105000,444000,1457,199000,49500,59700,8770,49600,70100,675,61400,191500,94300,124000,127000,,689,,167000,49050,144000,117000,61500,29310,52700,52300,116000,74100,147000,222000,67100,86,104000,,61500,96500,286000,204000,85100,93900,17950,20000,330000,134500,35600,328,410,69000,,180000,118000,175000,80800,66500,192000,305000,6145,105000,,114999,94000,76000,100000,52800,,370000,17150,,49200,48550,142000,56500,,11380,27160,134000,286000,,,81000,21450,81300,47000,175000,39400,221000,117000,454000,9470,,59900,111000,63500,231000,50600,103000,35750,173,82900,67000,64000,,80900,62800,196000,34500,3080,39350,10000,227500,64000,59200,,139000,353333,123400,197000,91000,450000,95000,234000,1303,890000,31800,127,32000,40800,13000,20960,9810,13990,193000,,40000,,222000,80000,610,183000,231000
Jul-07,,138000,134500,91500,175000,332000,,412000,112000,40000,66500,77500,399000,61,136000,141000,740,98000,33300,664000,428000,107000,405000,154000,87600,144000,82700,180000,89200,397000,76800,99300,63500,142000,1125,56700,,295000,35600,309000,104000,451000,1381,280000,60500,66800,10030,61600,76700,886,70000,258500,108000,133000,135000,,722,,187000,58000,194000,130000,71900,30750,62000,68700,138000,90700,176000,392000,76800,,126000,,86800,120000,313000,225000,131000,130000,26780,32900,334000,140500,48500,313,438,65500,,207000,127000,196000,124000,65000,224000,374000,8625,144000,,,110000,115000,119000,58900,,590000,17710,,59500,49900,207000,57200,,15800,35800,185000,428000,,,110000,29100,99600,64000,200000,43750,240000,130000,544000,13990,,65500,148000,75000,255000,62500,142000,49900,170,120000,71000,80000,,99300,81000,246000,64400,3320,45400,10890,353000,87000,72700,,188000,383333,,297000,101000,562000,133000,221500,1333,828000,33050,154,42500,55000,13480,23970,10400,16180,221000,,49900,,279000,90000,745,194000,281000
Jun-07,,154000,168500,104000,221000,373000,,488000,111000,45700,60900,100000,436000,49,164000,175000,728,105000,38450,650000,522000,126000,433000,191000,97800,169000,97500,209000,144000,346000,99100,99800,77100,150000,1300,60200,,299000,38150,299000,154000,622000,,347000,58100,61000,10710,79900,88500,862,70500,366000,137000,142000,137000,,682,,213000,56800,239000,118000,81600,31050,64700,80400,154000,112000,234000,526000,79100,,135000,,96000,122000,320000,237000,142000,143000,24270,38050,348000,150500,56200,339,490,66000,,205000,117000,205000,104000,68000,217000,379000,8340,209000,,,111000,124000,125000,51600,,795000,17700,,61600,51000,240000,57100,,17130,35000,192000,536000,,,133000,31150,102000,68000,192000,43250,246000,135000,581000,14700,,83000,163000,73500,326000,67600,186000,74400,218,130000,69700,91500,,80800,90000,319000,64000,3350,45350,11500,361000,90000,74600,,201000,406666,,305000,111000,610000,141000,234000,1449,906000,36550,153,64600,53500,14450,25600,10500,22270,298000,,53200,,366000,113000,805,186000,331000
May-07,,148000,161500,87000,227000,444000,,386000,77000,39350,55600,67000,419000,43,142000,131000,736,97100,39450,634000,464000,112000,445000,146000,70800,162000,73200,203000,,365000,108000,100000,84500,147000,1350,52500,,318000,39000,290000,156000,,,343000,53100,38300,10580,73400,90000,815,59900,,115000,140000,137000,,666,,225000,56000,243000,119000,78000,29950,57900,77600,160000,82000,229000,549000,77000,,122000,,89900,132000,312000,241000,134000,160000,15910,51000,375000,137000,56300,218,470,61100,,195000,129000,212000,69000,61000,201000,404000,4225,190000,,,102000,126000,91500,51200,,741000,23160,,59500,50500,209000,55000,,17700,25700,187000,418000,,,115000,33650,102000,73800,195000,43600,230000,134000,504000,16900,,55100,156000,78000,337000,68000,163000,76500,107,127000,67500,88800,,68500,99000,296000,66000,2880,43800,10090,376500,86500,79000,,204000,296666,,327000,125000,552000,140000,207500,1383,805000,39700,151,59100,44750,12450,27500,9900,,220000,,51000,,388000,135000,764,180000,303000
Apr-07,,130000,300500,90000,194000,442000,,349000,88100,38000,46450,93000,415000,40,150000,266000,774,92500,40300,592000,440000,83100,365000,177000,53500,173000,121000,214000,,345000,100000,97600,113000,142000,1540,53500,,270000,36500,295000,232000,,,346000,52100,50600,10170,80000,72500,879,69000,,149000,151000,151000,,776,,298000,50600,240000,112000,79700,30100,59000,86200,150000,92200,232000,608000,75900,,112000,,107000,151000,346000,262000,152000,175000,15000,57500,325000,139000,71200,187,565,60000,,229000,104000,214000,92000,70100,182000,430000,,206000,,,128000,165000,101000,60500,,676000,17300,,66700,50700,239000,50200,,20100,30600,221000,525000,,,130000,39300,105000,60500,200000,45900,266000,134000,399000,13500,,56200,165000,87000,364000,71200,166000,79100,111,152000,76000,128000,,69000,100000,412000,90000,3150,55700,10030,315000,109000,79000,,198000,181666,,268000,139000,413000,121000,226000,1496,835000,40050,155,61800,48950,11090,23400,11000,,290000,,62100,,538000,133000,899,182000,332000
Mar-07,,166000,,108000,252000,528000,,489000,101000,49300,50700,62300,515000,54,183000,385000,967,96900,42300,603000,645000,123000,452000,199000,75500,174000,148000,237000,,418000,120000,101000,119000,114000,1640,74400,,314000,41600,288000,271000,,,377000,53000,79500,11440,84400,78500,974,75400,,176000,163000,148000,,826,,,63800,289000,135000,138000,38400,59000,103000,236000,129000,251000,607000,88200,,141000,,123000,172000,354000,289000,183000,174000,19780,64500,375000,142500,73900,184,605,81000,,246000,127000,225000,108000,83900,200000,423000,,208000,,,134000,192000,117000,68800,,1070000,19090,,83400,78000,324000,59800,,22040,40450,230000,787000,,,214000,41300,107000,76400,228000,47500,292000,150000,424000,15090,,87700,190000,94000,407000,106000,173000,95900,132,201000,103000,132000,,85500,115000,470000,99700,4430,64200,11400,328000,119500,122000,,236000,156999,,340000,147000,410000,153000,236500,1643,970000,57500,190,107000,67800,14400,26600,14200,,325000,,63000,,602000,145000,995,189000,374000
Feb-07,,185000,,125000,294000,580000,,245000,123000,53400,58500,75500,560000,71,240000,473000,1014,107000,39800,752000,,141000,520000,212000,96900,222500,175000,228000,,436000,144000,109000,127000,140000,,83000,,393000,59100,254000,247666,,,347000,55400,117000,11800,82200,94600,1020,101000,,224000,172000,145000,,892,,,65700,310000,148000,177000,41500,65500,112000,236000,148000,298000,725000,90000,,173000,,154000,214000,350000,283000,188000,249000,25280,75000,440000,161500,72700,200,595,96700,,253000,126000,242000,144000,97000,210000,455000,,264000,,,147000,216000,140000,75100,,1160000,28190,,85000,90000,405000,57000,,25890,51900,293000,1020000,,,236000,45000,131000,102000,214000,49400,257000,164000,503000,18590,,125000,205000,107000,427000,102000,213000,113000,160,224000,112000,141000,,92400,118000,505000,100000,5120,65700,11400,311500,128500,129000,,242000,,,384000,160000,440000,164000,260000,1659,1025000,39450,202,124000,95900,14750,34550,17950,,371000,,88200,,612000,191000,1019,194000,420000
Jan-07,,199000,,133000,333000,591000,,224000,124000,59400,57700,129000,588000,74,265000,574000,1106,88200,40850,765000,,169000,545000,269000,101000,260000,205000,305000,,417000,141000,116000,144000,169000,,86300,,400000,66700,305000,289999,,,387000,60400,131000,12180,74700,100000,1086,104000,,247000,174000,143000,,912,,,71100,465000,147000,190000,40700,83800,139000,276000,172000,320000,622000,89500,,184000,,167000,227000,388000,389000,202000,276000,29650,86000,421000,171500,66200,209,621,115000,,,128000,268000,157000,103000,197000,480000,,273000,,,151000,226000,138000,75000,,1530000,32900,,96500,93500,427000,66800,,26400,53400,310000,1640000,,,325000,39500,116000,110000,224000,52000,247000,164000,483000,19500,,157000,211000,104500,617000,117000,217000,171000,152,272000,120000,147000,,108000,124000,531000,122000,5450,67500,13000,302500,126000,153000,,254000,,,398000,161000,541000,175000,293500,1716,1135000,38900,205,141000,97700,11800,43700,18040,,412000,,94700,,835000,203000,1310,219000,416000
Dec-06,,219000,,127000,287000,549000,,201000,103000,58000,49450,209000,510000,76,207000,656000,1122,76200,39150,609000,,199000,496000,224000,97000,308500,179000,338000,,370000,143000,99500,150000,158000,,85100,,431000,63800,294000,294999,,,346000,63600,112000,11500,68700,99300,1135,111000,,234000,167000,142000,,908,,,65600,470000,129000,191000,41000,49150,128000,265000,146000,357000,598000,80100,,159000,,162000,291000,391000,524000,240000,252000,28400,100000,309000,169500,67700,187,578,112000,,,130000,198000,165000,95100,230000,477000,,272000,,,155000,204000,128000,77200,,1520000,32350,,83300,96300,419000,84600,,23500,52600,300000,1840000,,,294000,32350,117000,102000,209000,45800,250000,140000,436000,20480,,140000,193000,93500,1230000,119000,224000,192000,139,224000,103000,149000,,101000,125000,520000,101000,6000,65000,12010,239000,109000,129000,,233000,,,397000,212000,595000,156000,350000,1693,1060000,26000,198,132000,94000,10040,40100,16900,,358000,,80000,,1130000,159000,1500,200000,338000
Nov-06,,245000,,135000,313000,775000,,181000,99500,64500,52300,244000,449000,81,242000,814000,1160,71800,36100,546000,,233000,495000,210000,154000,219000,207000,,,399000,175000,87900,130000,144000,,95000,,380000,70300,319000,186666,,,311000,63200,131000,12700,65700,108000,936,122000,,,175000,152000,,1038,,,66700,,154000,190000,47450,53500,147000,237000,142000,436000,628000,84700,,180000,,157000,314000,379000,,194000,257000,30200,,371000,154000,46200,217,500,124000,,,135000,185000,177000,112000,252000,464000,,304000,,,146000,251000,141000,67800,,1260000,31850,,100000,90400,445000,,,20890,60700,345000,1790000,,,332000,33600,104000,122000,205000,50000,220000,151000,386000,27800,,128000,212000,88499,,131000,238000,148000,138,266000,110000,135000,,105000,146000,669000,103000,4980,78500,12960,202000,123000,133000,,245000,,,403500,210000,771000,161000,,1896,975000,22225,223,114000,105000,12230,42900,19090,,363000,,117000,,,390000,884,182000,320000
Oct-06,,269000,,168000,324000,779000,,222000,108000,82100,59300,270000,428000,105,305000,807000,1055,73000,42800,493000,,257000,495000,224000,168000,276500,256000,,,384000,170000,90500,159000,138000,,101000,,380000,109000,413000,194999,,,364000,65400,141000,12810,68500,122000,912,112000,,,171000,160000,,1000,,,87100,,180000,177000,56000,65500,152000,279000,259000,454000,610000,85400,,187000,,168000,,368000,,212000,296000,31300,,420000,150500,45050,277,466,170000,,,140000,182000,167000,118000,198000,465000,,316000,,,152000,266000,134000,68800,,1150000,41200,,108000,97900,536000,,,24950,67100,360000,1830000,,,382000,40100,105000,136000,223000,53000,225000,157000,327000,28100,,159000,205000,87499,,152000,262000,164500,137,371000,126000,135000,,124000,168000,570000,106000,6580,78000,13500,233000,150000,204000,,252000,,,405000,248000,,167000,,2049,1235000,22975,217,133000,100000,14020,46200,20500,,440000,,136000,,,407000,889,182000,301000
Sep-06,,255000,,175000,320000,840000,,,120000,95000,61700,304000,383000,123,303000,720000,1095,75100,36250,443000,,288000,490000,260000,164000,317500,295000,,,358000,167000,101000,187000,147000,,94200,,350000,133000,407000,231999,,,424000,65500,158000,13650,68600,123000,1067,93600,,,167000,151000,,1520,,,99000,,186000,244000,61500,69200,153000,284000,283000,485000,615000,98000,,214000,,180000,,417000,,184000,306000,35300,,522000,155500,54600,296,505,187000,,,140000,177000,147000,123000,213000,486000,,358000,,,182000,326000,171000,102000,,807000,52300,,113000,104000,552000,,,26900,67000,347000,1840000,,,380000,41300,108000,145000,201000,50800,210000,173000,268000,33400,,167000,208000,,,170000,288000,171000,145,416000,127000,153500,,144000,187000,844000,101000,6720,95500,14500,241250,170500,229000,,268000,,,400000,294000,,175000,,2199,1415000,22625,229,144000,92000,14540,52400,22780,,735000,,125000,,,450000,890,176000,236000
Aug-06,,289000,,187000,350000,787000,,,120000,100000,69100,394000,412000,136,358000,777000,1160,78800,35850,499000,,302000,550000,296000,179000,,305000,,,398000,218000,117000,243000,165000,,112000,,395000,155000,382000,399999,,,408000,67600,166000,14000,72900,159000,,113000,,,182000,149000,,1699,,,92000,,185000,270000,69500,85400,183000,423000,329000,552000,678000,108000,,258000,,185000,,400000,,195000,355000,39950,,631000,166500,58500,352,530,233000,,,147000,185000,173000,145000,219000,477000,,355000,,,200000,409000,199000,107000,,1380000,74400,,123000,121000,627000,,,32600,79000,393000,2100000,,,463000,48800,117000,248000,199000,69000,213000,194000,294666,43000,,180000,292000,,,185000,313000,201500,175,535000,133000,186000,,159000,208000,908000,108000,8110,97000,14610,239750,182500,260000,,282000,,,421000,,,198000,,2329,,23000,227,,81500,16520,59600,19700,,1190000,,136000,,,475000,990,178000,244000
Jul-06,,215000,,157000,285000,661000,,,119000,84100,70800,422000,360000,80,394000,799000,1131,70500,29570,502000,,251000,460000,300000,172000,,318000,,,,152000,91500,227000,178000,,82300,,398000,143000,334000,,,,399000,64700,134000,12950,68300,159000,,118000,,,171000,139000,,1432,,,80000,,140000,220000,60500,77700,135000,431000,281000,564000,606000,126000,,234000,,166000,,370000,,215000,300000,45250,,676000,161500,59000,486,530,166000,,,139000,188000,174000,151000,220000,481000,,303000,,,209000,400000,211000,99100,,1320000,79800,,65000,126000,549000,,,30700,88000,327000,3260000,,,425000,37200,99900,223000,194000,71000,194000,184000,212666,30500,,164000,280000,,,166000,267000,212000,151,538000,114000,175500,,81500,170000,1030000,92000,8110,79500,15400,230750,190500,224000,,285000,,,405000,,,179000,,1756,,24600,224,,61600,14600,59400,18110,,1140000,,89900,,,413000,1110,168000,205000
Jun-06,,333000,,180000,449000,820000,,,141000,121000,92600,568000,363000,135,502000,904000,1315,81000,36600,537000,,331000,575000,452000,180000,,306000,,,,187000,111000,305000,214000,,123000,,478000,188000,522000,,,,520000,65700,180000,15900,80400,161000,,156000,,,204000,162000,,1880,,,99600,,175000,263000,75800,114000,177000,,210000,500000,768000,139000,,295000,,183000,,420000,,208000,320000,61700,,739000,190000,76500,608,559,225000,,,168000,186000,221000,157000,280000,578000,,240000,,,203000,586000,242000,161000,,1670000,98600,,132000,140000,785000,,,34300,102000,415000,3050000,,,561000,54300,104500,249000,278000,82000,200000,263000,302999,49300,,248000,600000,,,207000,300000,,195,761000,153000,167500,,126000,241000,1560000,107200,11380,95500,18800,255000,254500,291000,,298000,,,430000,,,230000,,2196,,23875,265,,88600,20400,70900,23000,,1580000,,85600,,,499000,1365,202000,242000
May-06,,318000,,192000,365000,851000,,,140000,115000,83200,,405000,140,408000,661000,1466,67900,30400,629000,,345000,560000,,159000,,278000,,,,192000,122000,320000,186000,,103000,,478000,190000,,,,,420000,56400,189000,13120,74500,137000,,144000,,,195000,168000,,1960,,,97700,,168000,269000,77000,105000,201000,,209000,417000,754000,134000,,226000,,182000,,415000,,201000,400000,64000,,771000,143000,84700,540,499,186000,,,157000,123000,213000,146000,165000,400000,,240000,,,198000,493332,213000,138000,,1390000,67300,,106000,108000,727000,,,29500,57000,384000,1860000,,,557000,54900,114000,253000,291000,75000,195000,258000,,45050,,208000,465000,,,196000,347000,,180,677000,153000,,,160000,,1570000,111600,11290,93500,18750,231250,237500,283000,,312000,,,420000,,,170000,,2249,,22525,300,,99000,20150,66600,23300,,1350000,,85000,,,518000,1421,209000,235000
Apr-06,,413000,,244000,519000,1020000,,,184000,152000,116000,,462000,179,624000,870000,1860,92800,36600,637000,,449000,825000,,213000,,383000,,,,231000,182000,426000,261000,,151000,,509000,193000,,,,,645000,54700,214000,20840,85000,160000,,170000,,,288000,210000,,2700,,,133000,,225000,369000,92800,140000,236000,,281000,671000,860000,161000,,350000,,241000,,513000,,239000,449000,91200,,980000,162000,104000,571,615,270000,,,178000,195000,316000,194000,390000,283000,,284000,,,253000,749999,227000,172000,,1750000,114000,,159000,165000,1220000,,,38050,71000,500000,2530000,,,719000,78500,124500,337000,295000,101000,214000,303000,,77400,,380000,862000,,,296000,398000,,215,1220000,242000,,,176000,,1450000,141000,15470,115000,21100,240000,347500,420000,,440000,,,415000,,,239000,,2373,,28650,440,,129000,26050,73300,31500,,2060000,,84000,,,732000,1525,242000,281000
Mar-06,,498000,,195000,573000,1040000,,,201000,165000,130000,,494000,206,744000,1170000,1931,106000,44200,747000,,510000,915000,,221000,,415000,,,,304000,214000,558000,246000,,180000,,590000,289000,,,,,968000,66000,301000,22000,90000,227000,,187000,,,328000,212000,,2930,,,147000,,253000,615000,101000,164000,286000,,302000,746000,999000,186000,,418500,,247000,,536000,,244000,447000,106000,,1060000,139500,77500,610,630,316000,,,190000,242000,344000,207000,360000,324000,,224000,,,219000,929999,280000,152000,,2520000,92800,,174000,198000,1550000,,,44500,77000,585000,3950000,,,832000,81700,134000,354000,281000,95000,221000,342000,,100000,,437000,994000,,,347000,356000,,235,1550000,262000,,,216000,,1620000,155800,21800,121000,21950,265000,386500,549000,,292000,,,418500,,,269000,,2466,,33700,510,,163000,30200,83300,32400,,,,107000,,,765000,1710,260000,265000
Feb-06,,452000,,203000,525000,926000,,,197000,162000,136000,,515000,196,740000,950000,2150,99700,40200,732000,,653000,855000,,207000,,393332,,,,300000,214000,539000,275000,,168000,,694000,228000,,,,,,73600,418000,20090,72250,218000,,163000,,,340000,191000,,4000,,,159000,,260000,474000,98000,150000,234000,,235000,843000,1020000,177000,,437500,,237000,,448000,,242000,383333,98000,,1020000,116500,67800,694,600,349000,,,153000,224000,342000,194000,335000,296000,,220000,,,223000,933332,229000,139000,,1620000,75100,,172000,153000,1280000,,,50000,75000,579000,4040000,,,669999,78000,146500,410000,231000,95000,226000,316000,,112000,,405000,831000,,,399000,326000,,200,,283000,,,180000,,1510000,125000,20900,124000,21700,200250,398500,437000,,270000,,,402500,,,207000,,2303,,30300,475,,139000,27300,77000,29690,,,,109000,,,831000,1609,246000,256000
Jan-06,,671000,,250000,480000,926665,,,228000,166000,156000,,546000,240,1010000,1210000,2585,121000,42000,835000,,,920000,,268000,,396666,,,,430000,280000,690000,289000,,193000,,873000,349000,,,,,,102000,527000,26510,78500,252000,,201000,,,373000,217000,,5365,,,207000,,306000,648000,118000,198000,248000,,307000,860000,1360000,204000,,520000,,288000,,602000,,284000,443332,119000,,1200000,141000,77000,619,621,404000,,,185300,271000,409000,260000,364000,380000,,298000,,,268000,989999,282000,182000,,2000000,103000,,167000,193000,1630000,,,58100,92000,742000,,,,673332,89500,168500,500000,271000,121000,259000,372000,,131000,,516000,1030000,,,,336000,,233,,327000,,,267000,,1740000,163000,23950,162500,26590,233250,505000,656000,,295000,,,418500,,,325000,,2476,,34250,612,,179000,30900,90300,30600,,,,150000,,,907000,1770,310000,259000
Dec-05,,699000,,300000,645000,1009999,,,222000,159000,173000,,548000,250,1100000,1460000,2630,119000,40200,834000,,,1080000,,229000,,436666,,,,367000,376000,835000,427000,,213000,,,310000,,,,,,123000,709000,30250,80000,273000,,220000,,,250000,246000,,4875,,,222000,,345000,874000,98700,223000,268000,,361000,1095000,1510000,205000,,790000,,345000,,394000,,278000,569999,125000,,1090000,153500,68600,620,493,698000,,,199400,274000,453000,266000,434000,423000,,304000,,,282000,846665,344000,192000,,2150000,113000,,205000,234000,1590000,,,57100,144000,826000,,,,949999,83500,164500,500000,367000,119000,255000,403000,,281000,,518000,1520000,,,,332000,,260,,395000,,,335000,,1640000,185600,29800,189500,26500,257500,910000,598000,,363000,,,411500,,,227000,,2779,,36800,753,,195000,35650,93600,36600,,,,156000,,,995000,1790,308000,262000
Nov-05,,520000,,252000,285000,783332,,,185000,168000,181000,,501000,208,738000,932000,2240,106000,19400,788000,,,1030000,,160000,,330999,,,,311000,257000,480000,,,210000,,,215000,,,,,,119333,644000,23950,67250,218000,,206000,,,229000,238000,,3880,,,236000,,299000,673000,85500,212000,200000,,256000,,1460000,200000,,,,331000,,386000,,264000,,115000,,1050000,132500,66400,509,520,,,,172100,273000,393000,266000,526000,430000,,303000,,,277000,486666,322000,199000,,,124000,,161000,256500,,,,60800,103000,667000,,,,343333,65500,163000,324000,286000,119000,221000,294000,,266000,,455000,,,,,240000,,299,,,,,299000,,1140000,123800,14550,141000,24800,227000,,438000,,390000,,,296666,,,170500,,2576,,32950,613,,183000,30000,88200,35650,,,,144000,,,735000,1672,296000,259000
Oct-05,,415000,,242000,,756665,,,175000,144000,213000,,496000,225,783000,855000,2295,98700,18000,758000,,,1025000,,124000,,236999,,,,314000,262000,445000,,,194000,,,198000,,,,,,102666,637000,27900,64750,232000,,233000,,,232000,223000,,2925,,,229000,,280000,732000,96500,239000,208000,,309000,,1450000,193000,,,,335000,,336000,,318000,,110000,,1030000,136500,71900,517,522,,,,209000,277000,391000,279000,570000,446000,,325000,,,372000,,262000,180000,,,147000,,160000,309000,,,,68100,112000,724000,,,,,54000,163000,319000,270999,138000,226000,302000,,199000,,429000,,,,,253000,,285,,,,,403000,,919000,88800,13500,151000,24800,230000,,402000,,359000,,,331666,,,171250,,2756,,35850,619,,166000,36750,91900,35900,,,,142000,,,763000,1600,293000,251000
Sep-05,,202000,,274000,,759999,,,233000,140000,188000,,482000,231,723000,1020000,2275,102000,13680,652000,,,1070000,,125000,,207333,,,,322000,170000,,,,198000,,,198000,,,,,,91333,399000,30400,51000,235000,,240000,,,230000,192000,,2150,,,216000,,288000,538000,87700,218000,207000,,,,1630000,203000,,,,361000,,367000,,350000,,115000,,1190000,133500,71500,541,510,,,,209000,264000,393000,289000,562000,467000,,319000,,,425000,,296000,180000,,,123000,,165000,249000,,,,56000,102000,681000,,,,,43650,161500,344000,274999,118000,233000,322000,,227000,,387000,,,,,204000,,295,,,,,414000,,638000,75999,13400,167500,25000,192500,,404000,,253000,,,303333,,,143000,,2819,,31650,617,,163000,36000,103000,40500,,,,139000,,,795000,1645,340000,363000
Aug-05,,163000,,,,839999,,,262000,140000,162000,,622000,268,847000,874000,2200,108000,11920,617000,,,1190000,,139000,,205333,,,,322000,168000,,,,246000,,,202000,,,,,,82333,460000,31800,59750,233000,,259000,,,235000,209500,,,,,216000,,326000,436000,111000,198000,207500,,,,1710000,206000,,,,401000,,468000,,389000,,136000,,1450000,169000,96666,626,550,,,,179000,341000,409000,269000,560000,492000,,334000,,,379000,,359000,260000,,,124000,,219000,122000,,,,61400,94000,850000,,,,,45000,163500,423000,,140000,223000,347000,,244000,,497000,,,,,226000,,265,,,,,510000,,450000,89999,14270,209000,27500,193750,,410000,,410000,,,316666,,,148750,,3306,,36100,727,,227000,39050,105000,43000,,,,154000,,,915000,2030,372000,391000
Jul-05,,157000,,,,756665,,,290000,145000,165000,,648000,228,994000,706666,2300,114000,13140,646000,,,1255000,,154000,,207999,,,,335000,189000,,,,203000,,,206000,,,,,,87666,561000,34800,64750,246000,,262000,,,242000,208500,,,,,223000,,354000,498000,125000,200000,244500,,,,1640000,229000,,,,336000,,758000,,319000,,148000,,1520000,180000,102333,679,526,,,,168000,250000,420000,279000,561000,454000,,348000,,,183000,,221000,289000,,,111000,,144750,132000,,,,63900,105000,1010000,,,,,50250,163000,451000,,182000,229000,377000,,267000,,573000,,,,,280000,,270,,,,,558000,,424000,89999,13500,246500,28900,181250,,455000,,218000,,,308333,,,150500,,2733,,32500,,,262000,40650,109000,49100,,,,140000,,,925000,2225,406000,380000
Jun-05,,175000,,,,759999,,,305000,134000,153000,,616000,194,918000,663332,2355,125000,11840,612000,,,1210000,,153000,,194666,,,,350000,210000,,,,253000,,,221000,,,,,,91999,572000,32050,54500,271000,,292000,,,264000,253500,,,,,252000,,372000,489000,122000,191000,247500,,,,1510000,230000,,,,231000,,650000,,354000,,140000,,1540000,179000,92666,712,511,,,,155000,168000,409000,309000,528000,485000,,360000,,,186000,,237000,304000,,,121000,,148750,138500,,,,69500,111000,1180000,,,,,38000,168500,433000,,139000,217000,377000,,231000,,611000,,,,,260000,,250,,,,,498000,,448000,101333,14260,257000,28800,173750,,405000,,214000,,,328333,,,161250,,3079,,23400,,,272000,40700,107000,54400,,,,167000,,,945000,1886,421000,315000
May-05,,172000,,,,616666,,,305000,120000,137000,,662000,215,,613332,2255,115000,9300,605000,,,1190000,,159000,,185666,,,,338000,200000,,,,161000,,,173000,,,,,,97666,630000,31700,48750,276000,,267000,,,258000,,,,,,263000,,330000,529000,126000,180000,209500,,,,1500000,208000,,,,219000,,537000,,207000,,145000,,1540000,172000,96333,737,532,,,,133500,159000,385500,325000,494000,518000,,329000,,,185000,,226000,275000,,,111000,,170250,142000,,,,69000,106000,,,,,,34500,171500,430000,,95000,208000,357000,,287000,,567000,,,,,305000,,249,,,,,534000,,386000,,15000,195000,28500,165000,,406000,,200000,,,301666,,,128250,,3159,,22000,,,272000,39000,98800,62100,,,,145000,,,925000,1830,412000,318000
Apr-05,,187000,,,,863332,,,357500,135000,163000,,680000,205,,693332,1999,125000,8160,625000,,,1200000,,156000,,187333,,,,346000,202000,,,,85500,,,182000,,,,,,98666,670000,33100,53750,313000,,312000,,,260000,,,,,,136000,,372000,524000,156000,196000,212000,,,,1640000,231000,,,,214000,,640000,,218000,,159000,,1580000,180500,102666,894,550,,,,134700,172000,370500,353000,543000,484000,,384000,,,171000,,257000,308000,,,137000,,175000,182000,,,,78500,135000,,,,,,37000,176000,502000,,89000,232000,418000,,318000,,620000,,,,,344000,,268,,,,,582000,,247000,,16550,207000,28110,170000,,560000,,209000,,,358333,,,155500,,3699,,20500,,,245000,40000,116000,48700,,,,125000,,,1280000,2160,462000,353000
Mar-05,,193000,,,,926665,,,,133000,166000,,714000,217,,639999,2390,125000,9440,609000,,,1325000,,155000,,199333,,,,330000,301000,,,,76600,,,179000,,,,,,88333,637000,32400,49250,236000,,328000,,,254000,,,,,,109000,,385000,638000,159000,208000,188000,,,,1570000,207000,,,,213000,,777000,,196000,,115000,,1470000,183500,137666,1031,520,,,,148900,163000,313500,379000,555000,435000,,439000,,,147000,,246000,203000,,,99900,,160750,176500,,,,79000,132000,,,,,,31500,200500,482000,,60000,237000,434000,,212000,,623000,,,,,337000,,250,,,,,516000,,217000,,18250,200000,26950,178750,,320000,,196000,,,336666,,,151750,,1903,,21950,,,270000,44250,136000,49400,,,,115000,,,1040000,2180,402000,367000
Feb-05,,201000,,,,949999,,,,132000,186000,,831000,251,,696666,2500,134000,9630,658000,,,1520000,,195000,,209999,,,,409000,360000,,,,71500,,,219000,,,,,,85666,741000,34500,50875,314000,,347000,,,303500,,,,,,108000,,391000,676000,157000,232000,194000,,,,1820000,227000,,,,202000,,963332,,191000,,99700,,1900000,167500,99666,1565,479,,,,145000,193000,304500,401000,610000,615000,,551000,,,151000,,310500,238000,,,114000,,170000,209500,,,,85800,138000,,,,,,40125,216000,498000,,60400,190000,476000,,162000,,700000,,,,,340000,,250,,,,,,,256000,,17130,84666,28600,156250,,388000,,187000,,,421666,,,156750,,1549,,22150,,,323000,51100,135000,41900,,,,143000,,,1180000,2335,422000,307000
